"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"theta[13]-theta[36]",0.0977491578907692,0.0973773301457679,0.0981765429128136,10000,0.95,0.0653643288454123,0.128944350425315,0,100,NA,NA,NA,NA,NA
"theta[13]-theta[37]",0.0417256453764333,0.0409034356817924,0.0339673788455291,10000,0.95,0.00843689463089459,0.0762378382121387,0,99.64,NA,NA,NA,NA,NA
"theta[13]-theta[38]",-0.00576470986538863,-0.00592129040456907,-0.00726827962996811,10215.4,0.95,-0.0233379287048402,0.0113327728689766,0,25.69,NA,NA,NA,NA,NA
"theta[13]-theta[39]",-0.00692755971739958,-0.00787553888676434,-0.00930831706778114,10000,0.95,-0.0312250801941942,0.0198055494559882,0,28.74,NA,NA,NA,NA,NA
"theta[13]-theta[40]",0.0714522477259368,0.0706367749042306,0.0699752344651469,10000,0.95,0.0316150390644591,0.110077905174818,0,100,NA,NA,NA,NA,NA
"theta[13]-theta[41]",0.0406512889564315,0.0408707332629182,0.0421213853805348,9987.3,0.95,0.0270397552266027,0.053346373284779,0,100,NA,NA,NA,NA,NA
"theta[13]-theta[42]",0.0236769521434807,0.0233812578548886,0.0217566867847709,9325.7,0.95,-0.000791003860449502,0.0489945037118358,0,97.33,NA,NA,NA,NA,NA
"theta[13]-theta[43]",0.0256197855689628,0.024779259711342,0.025752694822533,10000,0.95,-0.00818954599496513,0.0602868145536652,0,93.74,NA,NA,NA,NA,NA
"theta[13]-theta[44]",0.054415119292598,0.0532824102512747,0.0480168811073852,10000,0.95,0.0134046849443314,0.100616509623407,0,99.69,NA,NA,NA,NA,NA
"theta[13]-theta[45]",0.0330767569549336,0.0315643819099332,0.0278917351022103,10000,0.95,-0.00634268642485891,0.0759574442803257,0,95.19,NA,NA,NA,NA,NA
"theta[13]-theta[46]",0.018592467306867,0.0185426248074059,0.0174246506321833,10000,0.95,0.00232251643376924,0.0368219236269006,0,98.39,NA,NA,NA,NA,NA
"theta[13]-theta[47]",0.109741463134532,0.109011508412772,0.109751816861596,9665.6,0.95,0.069978977502498,0.150522133483615,0,100,NA,NA,NA,NA,NA
"theta[13]-theta[48]",0.00549882109180917,0.0053575798279587,0.00688966784711294,10000,0.95,-0.0126956108998639,0.0257382509860178,0,70.58,NA,NA,NA,NA,NA
"theta[13]-theta[49]",0.00495121390611669,0.00483832751441821,0.00512588985812465,10000,0.95,-0.0154284233526418,0.0266012638853522,0,67.08,NA,NA,NA,NA,NA
"theta[13]-theta[50]",0.0188420007248928,0.0188375811893061,0.0191697293032713,10000,0.95,0.00207372384391058,0.0348381577440143,0,98.65,NA,NA,NA,NA,NA
